,경기번호,팀명,경기날짜,결과,No.,이름,출전세트_1set,출전세트_2set,출전세트_3set,출전세트_4set,출전세트_5set,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실
2676,106,OK금융그룹,2018-02-17,1,9,김정훈 (C),,,5,O,,2,3,2,0,0,66.67,2.61,1,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,100,16.67,0,0,0,0,0,0,7,0,0,0,7.45,0,0,0,0,0,0,1,1,0,0.5,0.9,1,1,0,100,1.19,4,0,1,1,0,0,7.41,0,0,0
2677,106,OK금융그룹,2018-02-17,1,6,이민규 (S),O,O,O,O,,1,4,0,1,1,0,3.48,4,0,1,1,0,10.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,13.83,7,5,2,0,1.25,14.58,100,51,1,12.75,90.09,0,0,0,0,0,1,1,0,0,0,0.25,1.85,0,0,3
2678,106,OK금융그룹,2018-02-17,1,20,차지환 (L),,1,,,,1,1,1,0,0,100,0.87,1,1,0,0,100,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2.08,0,0,0,0,0,2,0,0,0,2.38,1,0,0,1,0,0,1.85,0,0,0
2679,106,OK금융그룹,2018-02-17,1,17,심경섭 (L),,,,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,106,OK금융그룹,2018-02-17,1,16,이강주 (L),7,7,7,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.06,2,2,0,0,0.5,4.17,0,0,0,0,0,3,3,0,100,3.57,0,0,0,0,0,0,0,0,0,0
2681,106,OK금융그룹,2018-02-17,1,10,이시몬 (L),,,,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,106,OK금융그룹,2018-02-17,1,3,정성현 (Li),LI,LI,LI,LI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1,0,2.5,22.92,2,2,0,0.5,1.8,15,7,0,46.67,17.86,0,0,0,0,0,0,0,0,0,0
2683,106,OK금융그룹,2018-02-17,1,15,조국기 (Li),,LI,LI,LI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1.33,8.33,0,0,0,0,0,2,2,0,100,2.38,0,0,0,0,0,0,0,0,0,0
2684,106,OK금융그룹,2018-02-17,1,18,한상길 (C),,,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2685,107,KB손해보험,2018-02-18,1,6,알렉스 (L),O,O,O,,,23,36,22,1,0,61.11,41.86,22,12,0,0,54.55,55,1,1,0,0,100,50,0,0,0,0,0,0,10,6,1,0,60,50,0,0,0,0,0,0,3,3,0,0,100,27.27,13,1,4,0.33,17.81,9,7,2,0,2.33,18,7,1,1,0.33,7.87,13,5,1,30.77,21.67,7,0,4,2,1,0,13.46,2,0,6
2686,107,KB손해보험,2018-02-18,1,9,이선규 (C),O,O,O,,,11,9,8,0,0,88.89,10.47,2,2,0,0,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,85.71,53.85,0,0,0,0,0,0,12,1,0,0.33,16.44,6,5,1,0,1.67,12,3,0,0,0,3.37,0,0,0,0,0,7,2,0,3,0,0.67,13.46,2,0,0
2687,107,KB손해보험,2018-02-18,1,7,하현용 (C),O,O,O,,,11,7,6,0,0,85.71,8.14,1,1,0,0,100,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,83.33,46.15,0,0,0,0,0,0,11,2,1,0.67,15.07,3,2,1,0,0.67,6,1,0,0,0,1.12,1,0,0,0,1.67,14,3,5,5,0,1,26.92,2,0,1
2688,107,KB손해보험,2018-02-18,1,14,강영준 (R),,1,O,,,7,9,5,1,3,55.56,10.47,3,2,0,1,66.67,7.5,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,75,20,0,0,0,0,0,0,2,0,1,1,0,18.18,4,1,0,0.5,5.48,4,3,1,0,1.5,8,1,0,0,0,1.12,0,0,0,0,0,6,1,0,4,0,0.5,11.54,1,0,3
2689,107,KB손해보험,2018-02-18,1,1,이강원 (R),O,O,,,,4,8,3,3,0,37.5,9.3,1,1,0,0,100,2.5,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,25,20,0,0,0,0,0,0,3,1,2,0,33.33,27.27,4,1,3,0.5,5.48,4,3,1,0,1.5,8,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,5.77,1,0,3
2690,107,KB손해보험,2018-02-18,1,12,황두연 (L),O,O,O,,,3,16,3,1,1,18.75,18.6,10,2,0,1,20,25,1,0,0,0,0,50,0,0,0,0,0,0,2,0,1,0,0,10,0,0,0,0,0,0,3,1,0,0,33.33,27.27,11,0,5,0,15.07,6,5,1,0,1.67,12,3,0,0,0,3.37,22,4,2,9.09,36.67,5,0,1,3,0,0,9.62,0,0,6
2691,107,KB손해보험,2018-02-18,1,2,황택의 (S),O,O,O,,,3,1,0,0,0,0,1.16,1,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,16.44,4,3,1,0,1,8,71,40,0,13.33,79.78,1,0,0,0,1.67,9,3,3,2,0,1,17.31,1,0,0
2692,107,KB손해보험,2018-02-18,1,10,곽동혁 (Li),LI,LI,LI,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,0,2.67,20,3,2,0,0.67,3.37,21,7,2,23.81,35,0,0,0,0,0,0,0,0,0,0
2693,107,KB손해보험,2018-02-18,1,11,김홍정 (C),7,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.92,0,0,0
2694,107,KB손해보험,2018-02-18,1,19,박광희 (L),9,12,9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2.74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.67,0,0,0,0,0,0,0,0,0,1
2695,107,KB손해보험,2018-02-18,1,16,백계중 (L),,,12,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0
2696,107,KB손해보험,2018-02-18,1,17,양준식 (S),1,7,14,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5.48,2,1,1,0,0.33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2697,107,KB손해보험,2018-02-18,1,15,한기호 (Li),,LI,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2698,107,대한항공,2018-02-18,0,6,가스파리니 (R),O,O,O,,,19,36,17,3,2,47.22,42.35,16,6,1,1,37.5,57.14,1,0,1,0,0,50,0,0,0,0,0,0,14,8,1,0,57.14,70,0,0,0,0,0,0,5,3,0,1,60,18.52,11,1,3,0.33,15.49,7,5,2,0,1.67,12.5,3,0,0,0,3.49,0,0,0,0,0,7,1,2,3,0,0.33,18.92,0,0,5
2699,107,대한항공,2018-02-18,0,9,곽승석 (L),O,O,O,,,12,18,10,0,0,55.56,21.18,6,2,0,0,33.33,21.43,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,50,10,0,0,0,0,0,0,10,7,0,0,70,37.04,13,1,1,0.33,18.31,7,4,3,0,1.33,12.5,0,0,0,0,0,24,8,2,25,40.68,4,1,0,3,0,0.33,10.81,0,0,1
2700,107,대한항공,2018-02-18,0,10,정지석 (L),O,O,O,,,11,19,8,6,0,42.11,22.35,4,1,2,0,25,14.29,1,1,0,0,100,50,0,0,0,0,0,0,4,2,1,0,50,20,0,0,0,0,0,0,10,4,3,0,40,37.04,6,0,3,0,8.45,9,6,3,0,2,16.07,2,0,0,0,2.33,12,4,1,25,20.34,4,3,0,1,0,1,10.81,0,0,3
2701,107,대한항공,2018-02-18,0,8,김학민 (L),,,10,,,3,2,1,0,0,50,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,50,7.41,4,2,1,2,5.63,1,0,1,0,0,1.79,0,0,0,0,0,6,0,0,0,10.17,1,0,0,1,0,0,2.7,0,0,1
2702,107,대한항공,2018-02-18,0,5,최석기 (C),,19,O,,,2,4,1,0,0,25,4.71,1,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,33.33,37.5,0,0,0,0,0,0,11,1,0,0.5,15.49,2,2,0,0,1,3.57,1,0,0,0,1.16,0,0,0,0,0,4,0,3,0,0,0,10.81,1,0,0
2703,107,대한항공,2018-02-18,0,12,조재영 (C),O,O,O,,,1,2,1,0,0,50,2.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,50,25,0,0,0,0,0,0,12,0,1,0,16.9,1,0,1,0,0,1.79,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,10.81,4,0,1
2704,107,대한항공,2018-02-18,0,2,한선수 (S),O,O,O,,,1,1,0,0,0,0,1.18,1,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,11.27,10,7,3,0,2.33,17.86,66,32,0,10.67,76.74,0,0,0,0,0,7,1,3,1,0,0.33,18.92,0,0,1
2705,107,대한항공,2018-02-18,0,19,진성태 (C),O,O,12,,,0,3,0,0,0,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,37.5,0,0,0,0,0,0,4,0,1,0,5.63,3,2,1,0,0.67,5.36,0,0,0,0,0,0,0,0,0,0,6,0,1,4,0,0,16.22,1,0,1
2706,107,대한항공,2018-02-18,0,7,김철홍 (C),19,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,107,대한항공,2018-02-18,0,1,신영수 (L),2,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,107,대한항공,2018-02-18,0,20,정성민 (Li),LI,LI,LI,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,2,0,4.33,26.79,5,3,0,1,5.81,17,8,3,29.41,28.81,0,0,0,0,0,0,0,0,0,0
2709,107,대한항공,2018-02-18,0,3,황승빈 (S),,2,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.41,1,0,1,0,0,1.79,9,3,0,1.5,10.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,108,현대캐피탈,2018-02-20,0,15,문성민 (R),O,O,O,O,O,28,45,26,6,4,57.78,36.89,12,6,2,1,50,33.33,3,3,0,0,100,100,0,0,0,0,0,0,22,11,4,3,50,57.89,0,0,0,0,0,0,8,6,0,0,75,30.77,18,0,4,0,17.14,5,5,0,0,1,9.43,2,0,0,0,1.67,0,0,0,0,0,7,2,2,2,0,0.4,10.61,1,0,8
2711,108,현대캐피탈,2018-02-20,0,11,안드레아스 (L),O,O,O,O,O,15,27,13,2,0,48.15,22.13,11,5,1,0,45.45,30.56,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,0,57.14,18.42,0,0,0,0,0,0,9,4,0,0,44.44,34.62,14,0,2,0,13.33,6,3,3,0,0.6,11.32,5,0,2,0,4.17,44,31,1,68.18,48.35,10,2,5,3,0,0.4,15.15,1,0,4
2712,108,현대캐피탈,2018-02-20,0,9,박주형 (L),O,O,8,O,O,12,19,12,0,2,63.16,15.57,5,3,0,0,60,13.89,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,66.67,15.79,0,0,0,0,0,0,8,5,0,2,62.5,30.77,12,0,2,0,11.43,12,8,4,0,1.6,22.64,3,1,0,0.2,2.5,22,8,0,36.36,24.18,8,0,2,6,0,0,12.12,1,0,4
2713,108,현대캐피탈,2018-02-20,0,1,차영석 (C),O,O,O,O,O,10,13,6,1,0,46.15,10.66,2,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,1,0,54.55,57.89,0,0,0,0,0,0,13,1,3,0.2,12.38,3,2,1,0,0.4,5.66,0,0,0,0,0,2,1,0,50,2.2,16,3,7,4,0,0.6,24.24,3,0,3
2714,108,현대캐피탈,2018-02-20,0,18,신영석 (C),O,O,O,O,O,4,6,2,1,1,33.33,4.92,1,0,0,1,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,40,26.32,0,0,0,0,0,0,17,1,1,0.2,16.19,2,2,0,0,0.4,3.77,3,1,0,0.2,2.5,0,0,0,0,0,10,1,1,7,0,0.2,15.15,3,0,2
2715,108,현대캐피탈,2018-02-20,0,8,송준호 (R),,9,O,,,4,3,3,0,0,100,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,100,5.26,0,0,0,0,0,0,1,1,0,0,100,3.85,1,0,0,0,0.95,2,2,0,0,1,3.77,0,0,0,0,0,4,0,0,0,4.4,2,1,0,1,0,0.5,3.03,0,0,0
2716,108,현대캐피탈,2018-02-20,0,3,노재욱 (S),O,O,O,O,O,3,2,0,1,0,0,1.64,2,0,1,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0.2,15.24,8,5,3,0,1,15.09,97,56,1,11.2,80.83,0,0,0,0,0,9,2,2,4,0,0.4,13.64,1,0,2
2717,108,현대캐피탈,2018-02-20,0,19,김재휘 (C),,18,18,,,2,3,2,0,0,66.67,2.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,66.67,15.79,0,0,0,0,0,0,4,0,1,0,3.81,1,0,1,0,0,1.89,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3.03,0,0,1
2718,108,현대캐피탈,2018-02-20,0,7,허수봉 (L),,,15,,,0,4,0,0,1,0,3.28,3,0,0,1,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3.3,0,0,0,0,0,0,0,0,0,1
2719,108,현대캐피탈,2018-02-20,0,2,박종영 (Li),,,LI,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.89,0,0,0,0,0,1,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0
2720,108,현대캐피탈,2018-02-20,0,10,박준혁 (C),,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.9,1,1,0,0,1,1.89,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3.03,0,0,0
2721,108,현대캐피탈,2018-02-20,0,5,여오현 (Li),LI,LI,LI,LI,LI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,0,1.8,18.87,4,2,0,0.4,3.33,13,11,0,84.62,14.29,0,0,0,0,0,0,0,0,0,0
2722,108,현대캐피탈,2018-02-20,0,6,이승원 (S),,,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.95,1,0,1,0,0,1.89,6,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,108,현대캐피탈,2018-02-20,0,14,이시우 (L),1,1,,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2724,108,현대캐피탈,2018-02-20,0,4,정영호 (L),,,11,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.95,1,0,1,0,0,1.89,0,0,0,0,0,2,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0
2725,108,현대캐피탈,2018-02-20,0,13,홍민기 (C),3,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,108,삼성화재,2018-02-20,1,4,타이스 (L),O,O,O,O,O,32,44,27,2,6,61.36,36.67,22,12,1,4,54.55,41.51,0,0,0,0,0,0,0,0,0,0,0,0,19,14,0,2,73.68,57.58,0,0,0,0,0,0,3,1,1,0,33.33,42.86,14,1,3,0.2,13.59,12,8,4,0,1.6,19.05,1,0,0,0,0.82,20,11,0,55,22.22,8,4,3,0,0,0.8,14.55,1,0,9
2727,108,삼성화재,2018-02-20,1,3,박철우 (R),O,O,O,O,O,20,33,19,5,0,57.58,27.5,16,7,3,0,43.75,30.19,1,1,0,0,100,50,1,1,0,0,100,100,13,9,1,0,69.23,39.39,0,0,0,0,0,0,2,1,1,0,50,28.57,18,0,4,0,17.48,8,5,3,0,1,12.7,4,0,0,0,3.28,0,0,0,0,0,2,1,0,0,0,0.2,3.64,0,0,4
2728,108,삼성화재,2018-02-20,1,17,박상하 (C),O,O,O,O,O,12,16,10,0,0,62.5,13.33,1,0,0,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0,0,66.67,62.5,0,0,0,0,0,0,8,0,0,0,7.77,3,1,2,0,0.2,4.76,3,1,0,0.2,2.46,0,0,0,0,0,16,2,6,7,0,0.4,29.09,2,0,0
2729,108,삼성화재,2018-02-20,1,1,김규민 (C),O,O,O,O,O,7,9,4,0,1,44.44,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,1,44.44,37.5,0,0,0,0,0,0,11,0,1,0,10.68,3,3,0,0,0.6,4.76,1,0,0,0,0.82,3,0,0,0,3.33,16,3,4,6,1,0.6,29.09,2,0,3
2730,108,삼성화재,2018-02-20,1,14,고준용 (L),,O,O,O,O,4,10,3,3,2,30,8.33,9,3,3,2,33.33,16.98,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,15.53,8,3,5,0,0.75,12.7,4,2,0,0.5,3.28,11,3,0,27.27,12.22,1,1,0,0,0,0.25,1.82,0,0,3
2731,108,삼성화재,2018-02-20,1,16,김나운 (L),8,4,1,1,1,2,5,2,0,0,40,4.17,3,0,0,0,0,5.66,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,100,3.03,0,0,0,0,0,0,1,1,0,0,100,14.29,9,0,0,0,8.74,2,1,1,0,0.2,3.17,0,0,0,0,0,3,1,0,33.33,3.33,1,0,0,1,0,0,1.82,0,0,0
2732,108,삼성화재,2018-02-20,1,8,류윤식 (L),O,,,,,0,2,0,1,0,0,1.67,1,0,1,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14.29,2,0,0,0,1.94,2,1,1,0,1,3.17,0,0,0,0,0,3,2,0,66.67,3.33,2,0,1,1,0,0,3.64,1,0,0
2733,108,삼성화재,2018-02-20,1,6,황동일 (S),O,O,O,9,O,0,1,0,0,1,0,0.83,1,0,0,1,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,12.62,6,4,1,1,0.8,9.52,83,47,3,9.4,68.03,0,0,0,0,0,7,0,2,4,0,0,12.73,1,0,5
2734,108,삼성화재,2018-02-20,1,12,김강녕 (Li),,,LI,LI,LI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0.33,3.17,0,0,0,0,0,15,7,1,40,16.67,0,0,0,0,0,0,0,0,0,0
2735,108,삼성화재,2018-02-20,1,10,김정호 (L),17,1,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,4.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2736,108,삼성화재,2018-02-20,1,9,김형진 (S),1,17,6,O,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,6.8,0,0,0,0,0,0,21,11,0,2.2,17.21,0,0,0,0,0,2,0,0,1,0,0,3.64,0,0,1
2737,108,삼성화재,2018-02-20,1,5,부용찬 (Li),LI,LI,LI,LI,LI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,4,0,2.6,26.98,5,3,0,0.6,4.1,35,23,2,60,38.89,0,0,0,0,0,0,0,0,0,0
2738,109,OK금융그룹,2018-02-21,1,1,송명근 (L),O,O,O,,,15,22,14,1,1,63.64,30.14,4,1,0,1,25,16,5,2,0,0,40,100,0,0,0,0,0,0,6,6,0,0,100,46.15,0,0,0,0,0,0,7,5,1,0,71.43,38.89,18,1,2,0.33,24.66,3,3,0,0,1,9.38,1,1,0,0.33,1.43,7,2,1,14.29,14.58,3,0,0,2,0,0,6.82,2,0,3
2739,109,OK금융그룹,2018-02-21,1,2,마르코 (R),O,O,O,,,15,21,11,0,2,52.38,28.77,9,5,0,2,55.56,36,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,57.14,53.85,0,0,0,0,0,0,5,2,0,0,40,27.78,14,2,4,0.67,19.18,7,4,3,0,1.33,21.88,1,0,0,0,1.43,1,0,1,0,2.08,6,2,2,2,0,0.67,13.64,0,0,6
2740,109,OK금융그룹,2018-02-21,1,7,송희채 (L),O,O,O,,,9,14,8,0,0,57.14,19.18,8,4,0,0,50,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,66.67,33.33,8,0,1,0,10.96,7,6,1,0,2,21.88,3,1,0,0.33,4.29,22,12,0,54.55,45.83,5,1,0,3,1,0.33,11.36,1,0,2
2741,109,OK금융그룹,2018-02-21,1,5,김요한 (C),O,O,O,,,9,10,5,2,1,50,13.7,3,1,1,0,33.33,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,1,57.14,58.33,0,0,0,0,0,0,12,1,2,0.33,16.44,1,1,0,0,0.33,3.13,1,0,0,0,1.43,1,0,1,0,2.08,12,3,4,3,0,1,27.27,3,0,3
